loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,pub_rec
3000.0, 36 months,11.22,B,10+ years,OWN,39000.0,Fully Paid,other,16.37,0.0,670.0,674.0,0.0,1.0
25000.0, 36 months,11.49,B,3 years,RENT,90000.0,Fully Paid,debt_consolidation,14.13,1.0,670.0,674.0,1.0,0.0
7225.0, 36 months,16.99,D,8 years,RENT,27000.0,Fully Paid,debt_consolidation,25.55,2.0,665.0,669.0,2.0,0.0
4000.0, 36 months,10.99,B,5 years,RENT,25000.0,Fully Paid,debt_consolidation,21.69,0.0,725.0,729.0,0.0,0.0
2500.0, 36 months,17.57,D,,RENT,29000.0,Charged Off,other,2.24,0.0,695.0,699.0,0.0,0.0
15000.0, 36 months,8.38,B,8 years,MORTGAGE,94000.0,Fully Paid,home_improvement,9.13,3.0,665.0,669.0,0.0,0.0
15000.0, 36 months,7.89,A,< 1 year,RENT,60000.0,Fully Paid,credit_card,23.0,0.0,685.0,689.0,1.0,0.0
10000.0, 36 months,9.17,B,2 years,RENT,60000.0,Fully Paid,credit_card,16.98,1.0,660.0,664.0,0.0,0.0
21000.0, 36 months,11.99,C,10+ years,MORTGAGE,85000.0,Fully Paid,credit_card,19.37,0.0,685.0,689.0,3.0,2.0
15000.0, 60 months,13.18,C,,MORTGAGE,50000.0,Fully Paid,debt_consolidation,22.71,1.0,665.0,669.0,0.0,0.0
14000.0, 60 months,7.89,A,10+ years,OWN,42000.0,Fully Paid,credit_card,15.37,1.0,720.0,724.0,0.0,0.0
18000.0, 60 months,11.48,B,9 years,MORTGAGE,52000.0,Fully Paid,debt_consolidation,26.26,1.0,695.0,699.0,0.0,0.0
21150.0, 36 months,11.22,B,3 years,RENT,46000.0,Fully Paid,credit_card,18.0,0.0,675.0,679.0,0.0,0.0
2500.0, 36 months,16.59,D,3 years,RENT,30000.0,Fully Paid,other,10.96,0.0,675.0,679.0,0.0,0.0
5600.0, 36 months,10.64,B,10+ years,MORTGAGE,55000.0,Fully Paid,home_improvement,20.82,0.0,735.0,739.0,0.0,0.0
6000.0, 36 months,13.18,C,,RENT,31000.0,Charged Off,credit_card,13.51,0.0,705.0,709.0,0.0,0.0
7250.0, 36 months,7.26,A,2 years,RENT,26000.0,Fully Paid,credit_card,35.18,0.0,770.0,774.0,0.0,0.0
6000.0, 36 months,8.18,B,10+ years,RENT,90000.0,Fully Paid,other,22.25,0.0,675.0,679.0,1.0,0.0
5000.0, 36 months,11.99,C,,MORTGAGE,41172.0,Charged Off,other,24.34,0.0,710.0,714.0,0.0,0.0
28300.0, 60 months,17.57,D,< 1 year,RENT,59000.0,Charged Off,credit_card,16.05,0.0,720.0,724.0,0.0,0.0
20000.0, 36 months,13.67,C,8 years,RENT,90000.0,Fully Paid,debt_consolidation,20.52,0.0,675.0,679.0,2.0,1.0
24000.0, 60 months,9.76,B,10+ years,MORTGAGE,105000.0,Fully Paid,debt_consolidation,33.87,0.0,685.0,689.0,0.0,0.0
7000.0, 36 months,11.22,B,7 years,OWN,37000.0,Fully Paid,debt_consolidation,18.13,0.0,725.0,729.0,0.0,0.0
6000.0, 36 months,9.17,B,1 year,OWN,40000.0,Charged Off,debt_consolidation,16.5,1.0,665.0,669.0,1.0,0.0
11200.0, 36 months,9.17,B,8 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,9.65,2.0,660.0,664.0,1.0,0.0
35000.0, 60 months,17.57,D,8 years,MORTGAGE,75000.0,Charged Off,credit_card,22.16,0.0,710.0,714.0,0.0,0.0
21000.0, 60 months,16.55,D,10+ years,RENT,87100.0,Charged Off,debt_consolidation,36.62,0.0,660.0,664.0,1.0,0.0
13200.0, 36 months,5.32,A,,RENT,68000.0,Fully Paid,credit_card,15.13,0.0,760.0,764.0,0.0,0.0
15000.0, 36 months,10.64,B,10+ years,RENT,103000.0,Fully Paid,debt_consolidation,23.4,2.0,695.0,699.0,0.0,0.0
16500.0, 36 months,8.38,B,10+ years,OWN,60000.0,Fully Paid,credit_card,21.8,0.0,695.0,699.0,0.0,0.0
28800.0, 36 months,6.24,A,10+ years,MORTGAGE,94500.0,Fully Paid,credit_card,30.99,0.0,700.0,704.0,0.0,0.0
15000.0, 36 months,9.8,B,4 years,RENT,92000.0,Fully Paid,credit_card,6.17,0.0,660.0,664.0,0.0,3.0
4800.0, 36 months,11.99,C,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,27.71,2.0,665.0,669.0,0.0,0.0
8000.0, 36 months,12.59,C,4 years,RENT,35000.0,Charged Off,debt_consolidation,21.54,0.0,725.0,729.0,1.0,0.0
28000.0, 36 months,14.48,C,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,21.64,0.0,695.0,699.0,2.0,0.0
14000.0, 36 months,17.86,D,8 years,OWN,35000.0,Fully Paid,debt_consolidation,21.02,0.0,690.0,694.0,1.0,0.0
26000.0, 36 months,14.85,C,10+ years,MORTGAGE,108000.0,Fully Paid,debt_consolidation,29.88,0.0,710.0,714.0,0.0,0.0
22400.0, 36 months,5.32,A,10+ years,MORTGAGE,110000.0,Fully Paid,credit_card,21.22,0.0,760.0,764.0,0.0,0.0
14200.0, 60 months,19.99,E,4 years,OWN,45000.0,Charged Off,debt_consolidation,20.49,0.0,660.0,664.0,0.0,0.0
9600.0, 36 months,7.89,A,4 years,MORTGAGE,88000.0,Fully Paid,home_improvement,15.94,0.0,685.0,689.0,0.0,0.0
6000.0, 36 months,9.17,B,10+ years,RENT,50000.0,Fully Paid,car,16.68,0.0,685.0,689.0,1.0,0.0
6000.0, 36 months,8.38,B,5 years,RENT,28000.0,Fully Paid,credit_card,8.14,0.0,670.0,674.0,0.0,1.0
5075.0, 36 months,13.18,C,,RENT,18000.0,Charged Off,debt_consolidation,26.67,0.0,680.0,684.0,0.0,1.0
10000.0, 36 months,18.49,D,10+ years,RENT,77000.0,Fully Paid,debt_consolidation,10.88,0.0,690.0,694.0,2.0,0.0
3000.0, 36 months,9.99,B,1 year,RENT,45000.0,Fully Paid,credit_card,23.12,0.0,700.0,704.0,0.0,0.0
7800.0, 36 months,7.89,A,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,5.74,0.0,665.0,669.0,1.0,2.0
28000.0, 36 months,12.59,C,9 years,OWN,85000.0,Fully Paid,credit_card,32.77,0.0,690.0,694.0,1.0,0.0
19200.0, 36 months,8.38,B,8 years,RENT,130000.0,Fully Paid,debt_consolidation,15.08,0.0,700.0,704.0,1.0,0.0
5475.0, 36 months,14.48,C,5 years,RENT,54000.0,Fully Paid,credit_card,9.55,0.0,665.0,669.0,1.0,0.0
18000.0, 60 months,12.59,C,1 year,RENT,125000.0,Fully Paid,credit_card,7.68,1.0,675.0,679.0,0.0,0.0
24000.0, 36 months,9.17,B,10+ years,MORTGAGE,156500.0,Fully Paid,home_improvement,20.54,1.0,715.0,719.0,2.0,0.0
15000.0, 36 months,13.67,C,10+ years,RENT,64000.0,Charged Off,debt_consolidation,7.78,1.0,705.0,709.0,0.0,0.0
27500.0, 60 months,14.33,C,10+ years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,29.57,1.0,690.0,694.0,0.0,0.0
10000.0, 36 months,8.38,B,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,18.88,2.0,675.0,679.0,0.0,0.0
12000.0, 36 months,7.89,A,2 years,RENT,94000.0,Fully Paid,credit_card,10.53,0.0,665.0,669.0,3.0,1.0
3000.0, 36 months,9.17,B,10+ years,RENT,60000.0,Fully Paid,credit_card,6.12,0.0,670.0,674.0,1.0,1.0
10000.0, 36 months,5.32,A,10+ years,MORTGAGE,125000.0,Fully Paid,credit_card,10.12,0.0,730.0,734.0,1.0,0.0
15000.0, 36 months,9.17,B,4 years,RENT,88000.0,Fully Paid,debt_consolidation,12.33,1.0,670.0,674.0,0.0,0.0
22025.0, 60 months,16.99,D,2 years,MORTGAGE,120000.0,Charged Off,debt_consolidation,29.1,1.0,675.0,679.0,0.0,0.0
12000.0, 60 months,10.64,B,10+ years,OWN,40560.0,Fully Paid,debt_consolidation,32.19,0.0,710.0,714.0,0.0,0.0
24000.0, 36 months,7.26,A,10+ years,MORTGAGE,200000.0,Fully Paid,debt_consolidation,21.05,0.0,705.0,709.0,4.0,0.0
8000.0, 36 months,13.18,C,4 years,RENT,39520.0,Fully Paid,debt_consolidation,32.89,0.0,680.0,684.0,0.0,0.0
6300.0, 36 months,17.57,D,10+ years,MORTGAGE,68000.0,Fully Paid,debt_consolidation,20.7,0.0,685.0,689.0,1.0,0.0
4600.0, 36 months,24.99,F,1 year,MORTGAGE,32000.0,Fully Paid,other,3.08,0.0,660.0,664.0,1.0,0.0
35000.0, 60 months,23.99,F,5 years,RENT,130000.0,Fully Paid,small_business,6.59,0.0,730.0,734.0,4.0,0.0
11100.0, 36 months,6.24,A,5 years,MORTGAGE,62000.0,Fully Paid,credit_card,26.04,1.0,705.0,709.0,0.0,0.0
6200.0, 36 months,8.49,B,1 year,MORTGAGE,44800.0,Fully Paid,debt_consolidation,21.06,0.0,675.0,679.0,0.0,0.0
5000.0, 36 months,7.89,A,< 1 year,OWN,50000.0,Fully Paid,credit_card,11.09,0.0,690.0,694.0,0.0,0.0
10000.0, 36 months,10.99,B,9 years,RENT,32000.0,Fully Paid,debt_consolidation,21.49,0.0,720.0,724.0,1.0,0.0
15000.0, 36 months,12.88,C,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,36.4,0.0,675.0,679.0,0.0,1.0
19000.0, 36 months,9.99,B,5 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,16.04,0.0,740.0,744.0,0.0,0.0
4200.0, 36 months,13.44,C,10+ years,MORTGAGE,24000.0,Fully Paid,credit_card,22.1,0.0,705.0,709.0,0.0,0.0
15000.0, 60 months,11.22,B,< 1 year,RENT,87000.0,Fully Paid,credit_card,15.57,0.0,670.0,674.0,1.0,0.0
28000.0, 60 months,13.18,C,2 years,MORTGAGE,105000.0,Fully Paid,credit_card,17.5,0.0,695.0,699.0,0.0,0.0
28000.0, 60 months,8.18,B,10+ years,MORTGAGE,76785.0,Fully Paid,debt_consolidation,11.41,0.0,755.0,759.0,1.0,0.0
10000.0, 36 months,11.99,C,1 year,RENT,77000.0,Charged Off,debt_consolidation,6.83,0.0,665.0,669.0,0.0,0.0
26200.0, 60 months,17.86,D,3 years,MORTGAGE,75000.0,Fully Paid,credit_card,30.61,0.0,720.0,724.0,0.0,0.0
15000.0, 36 months,11.22,B,10+ years,MORTGAGE,192000.0,Fully Paid,credit_card,19.41,0.0,665.0,669.0,2.0,0.0
12000.0, 36 months,5.32,A,7 years,MORTGAGE,144000.0,Fully Paid,debt_consolidation,6.61,0.0,830.0,834.0,0.0,0.0
11575.0, 36 months,18.2,E,2 years,RENT,38584.0,Fully Paid,debt_consolidation,23.63,0.0,675.0,679.0,0.0,0.0
6000.0, 36 months,11.22,B,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,15.2,0.0,710.0,714.0,0.0,0.0
10800.0, 60 months,11.99,C,10+ years,MORTGAGE,75000.0,Charged Off,credit_card,23.18,0.0,705.0,709.0,0.0,0.0
2000.0, 36 months,11.22,B,10+ years,MORTGAGE,95000.0,Charged Off,other,13.93,0.0,685.0,689.0,0.0,0.0
5000.0, 36 months,8.38,B,1 year,MORTGAGE,45000.0,Fully Paid,debt_consolidation,4.16,0.0,715.0,719.0,1.0,0.0
35000.0, 36 months,13.67,C,10+ years,RENT,100000.0,Charged Off,home_improvement,13.24,1.0,705.0,709.0,0.0,1.0
16800.0, 60 months,13.18,C,10+ years,MORTGAGE,72644.0,Fully Paid,credit_card,19.68,0.0,685.0,689.0,1.0,0.0
10000.0, 36 months,11.99,C,4 years,RENT,120000.0,Fully Paid,credit_card,10.57,0.0,660.0,664.0,0.0,1.0
5400.0, 36 months,6.24,A,10+ years,MORTGAGE,110000.0,Fully Paid,credit_card,27.64,1.0,730.0,734.0,1.0,0.0
28800.0, 36 months,18.49,E,1 year,RENT,100000.0,Fully Paid,debt_consolidation,11.03,0.0,660.0,664.0,4.0,0.0
7000.0, 36 months,8.49,B,,OWN,25000.0,Charged Off,home_improvement,24.29,1.0,715.0,719.0,0.0,0.0
17000.0, 60 months,9.17,B,< 1 year,OWN,38000.0,Fully Paid,debt_consolidation,24.48,0.0,685.0,689.0,0.0,1.0
7875.0, 36 months,11.99,C,9 years,MORTGAGE,56300.0,Fully Paid,debt_consolidation,24.73,0.0,665.0,669.0,0.0,0.0
13000.0, 36 months,8.49,B,4 years,OWN,125000.0,Fully Paid,debt_consolidation,29.58,0.0,670.0,674.0,1.0,0.0
14000.0, 36 months,6.89,A,< 1 year,MORTGAGE,131000.0,Fully Paid,credit_card,7.15,0.0,705.0,709.0,0.0,0.0
2500.0, 36 months,11.99,C,,MORTGAGE,18000.0,Fully Paid,debt_consolidation,28.73,0.0,710.0,714.0,0.0,1.0
25000.0, 36 months,7.89,A,8 years,OWN,157500.0,Fully Paid,debt_consolidation,4.08,2.0,720.0,724.0,0.0,0.0
20000.0, 36 months,5.32,A,< 1 year,MORTGAGE,125000.0,Fully Paid,other,7.42,0.0,790.0,794.0,0.0,0.0
10000.0, 36 months,7.49,A,5 years,MORTGAGE,120000.0,Fully Paid,home_improvement,18.63,0.0,715.0,719.0,0.0,0.0
4000.0, 36 months,13.67,C,1 year,RENT,45000.0,Fully Paid,credit_card,4.45,0.0,670.0,674.0,0.0,0.0
8000.0, 36 months,11.22,B,3 years,MORTGAGE,55000.0,Fully Paid,moving,26.6,0.0,705.0,709.0,0.0,0.0
1500.0, 36 months,16.99,D,< 1 year,RENT,18000.0,Charged Off,debt_consolidation,26.33,0.0,665.0,669.0,2.0,0.0
15000.0, 60 months,13.18,C,,RENT,90000.0,Charged Off,credit_card,3.76,0.0,770.0,774.0,0.0,0.0
20000.0, 60 months,18.99,E,1 year,MORTGAGE,102500.0,Fully Paid,debt_consolidation,21.61,4.0,690.0,694.0,0.0,0.0
24000.0, 60 months,14.85,C,10+ years,MORTGAGE,100000.0,Fully Paid,credit_card,21.73,0.0,705.0,709.0,0.0,0.0
20000.0, 60 months,9.76,B,10+ years,MORTGAGE,85000.0,Fully Paid,credit_card,12.96,0.0,710.0,714.0,0.0,0.0
6000.0, 36 months,9.76,B,10+ years,RENT,110000.0,Fully Paid,major_purchase,9.18,2.0,680.0,684.0,0.0,0.0
7400.0, 36 months,14.48,C,< 1 year,RENT,62340.0,Fully Paid,debt_consolidation,4.48,0.0,660.0,664.0,0.0,0.0
22000.0, 60 months,13.67,C,10+ years,RENT,90000.0,Fully Paid,other,16.93,0.0,700.0,704.0,0.0,0.0
10000.0, 36 months,13.18,C,10+ years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,28.09,1.0,670.0,674.0,1.0,0.0
30000.0, 36 months,17.57,D,10+ years,MORTGAGE,203712.0,Fully Paid,home_improvement,10.45,0.0,705.0,709.0,0.0,0.0
11875.0, 36 months,25.99,F,9 years,RENT,39600.0,Charged Off,debt_consolidation,25.12,0.0,660.0,664.0,1.0,0.0
13500.0, 60 months,16.99,D,10+ years,MORTGAGE,48720.0,Fully Paid,credit_card,12.17,0.0,675.0,679.0,0.0,0.0
12000.0, 36 months,7.49,A,10+ years,MORTGAGE,88000.0,Fully Paid,debt_consolidation,14.01,4.0,685.0,689.0,1.0,0.0
9800.0, 36 months,12.88,C,3 years,RENT,103000.0,Fully Paid,debt_consolidation,16.91,1.0,680.0,684.0,2.0,0.0
14700.0, 36 months,10.64,B,,MORTGAGE,43200.0,Fully Paid,debt_consolidation,35.0,3.0,680.0,684.0,0.0,3.0
10000.0, 36 months,9.8,B,10+ years,MORTGAGE,37000.0,Fully Paid,credit_card,7.69,0.0,680.0,684.0,0.0,1.0
34575.0, 36 months,12.59,C,< 1 year,RENT,75000.0,Fully Paid,debt_consolidation,19.58,0.0,675.0,679.0,0.0,0.0
35000.0, 36 months,12.88,C,10+ years,MORTGAGE,230000.0,Fully Paid,debt_consolidation,11.74,1.0,670.0,674.0,1.0,0.0
20275.0, 36 months,16.55,D,10+ years,MORTGAGE,58000.0,Charged Off,car,25.55,1.0,710.0,714.0,2.0,0.0
35000.0, 60 months,13.18,C,9 years,MORTGAGE,110000.0,Charged Off,credit_card,24.05,0.0,695.0,699.0,2.0,0.0
21000.0, 60 months,13.67,C,1 year,OWN,165000.0,Charged Off,debt_consolidation,14.89,0.0,680.0,684.0,3.0,0.0
10100.0, 60 months,26.77,G,10+ years,RENT,80000.0,Charged Off,small_business,14.34,0.0,705.0,709.0,0.0,0.0
11200.0, 36 months,5.32,A,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,17.65,0.0,795.0,799.0,0.0,0.0
24000.0, 36 months,9.17,B,10+ years,MORTGAGE,130000.0,Fully Paid,credit_card,39.05,0.0,730.0,734.0,0.0,0.0
6000.0, 36 months,6.89,A,10+ years,RENT,32000.0,Fully Paid,major_purchase,3.0,0.0,680.0,684.0,0.0,0.0
2000.0, 36 months,7.89,A,2 years,RENT,38000.0,Fully Paid,credit_card,20.56,0.0,735.0,739.0,0.0,0.0
17250.0, 36 months,13.18,C,10+ years,RENT,61548.0,Fully Paid,debt_consolidation,28.76,0.0,705.0,709.0,0.0,0.0
22400.0, 36 months,5.32,A,10+ years,MORTGAGE,170000.0,Fully Paid,debt_consolidation,4.11,0.0,815.0,819.0,0.0,0.0
9000.0, 36 months,9.76,B,2 years,OWN,60000.0,Fully Paid,debt_consolidation,14.78,1.0,690.0,694.0,0.0,0.0
5000.0, 36 months,9.17,B,,RENT,26000.0,Fully Paid,credit_card,17.85,0.0,750.0,754.0,2.0,0.0
20000.0, 36 months,11.99,C,3 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,7.73,0.0,680.0,684.0,0.0,0.0
20000.0, 60 months,9.8,B,2 years,RENT,80000.0,Fully Paid,credit_card,16.8,1.0,705.0,709.0,0.0,0.0
5400.0, 36 months,18.49,E,1 year,OWN,20000.0,Charged Off,medical,31.27,0.0,660.0,664.0,2.0,2.0
12000.0, 60 months,13.67,C,10+ years,MORTGAGE,109000.0,Fully Paid,debt_consolidation,9.81,1.0,675.0,679.0,0.0,0.0
7000.0, 36 months,8.49,B,10+ years,MORTGAGE,41700.0,Fully Paid,debt_consolidation,18.33,0.0,670.0,674.0,1.0,1.0
1200.0, 36 months,17.27,D,10+ years,RENT,28000.0,Fully Paid,other,16.8,1.0,675.0,679.0,2.0,0.0
16000.0, 36 months,9.17,B,10+ years,MORTGAGE,67885.33,Fully Paid,debt_consolidation,15.41,2.0,690.0,694.0,0.0,0.0
21900.0, 60 months,13.18,C,4 years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,14.11,1.0,660.0,664.0,0.0,3.0
15000.0, 36 months,11.22,B,8 years,RENT,65000.0,Fully Paid,debt_consolidation,23.5,0.0,740.0,744.0,1.0,0.0
20000.0, 36 months,11.99,C,2 years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,15.92,1.0,660.0,664.0,0.0,0.0
13500.0, 60 months,19.99,E,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,22.77,0.0,705.0,709.0,0.0,0.0
8000.0, 36 months,5.32,A,10+ years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,14.0,2.0,680.0,684.0,0.0,1.0
10000.0, 36 months,9.17,B,9 years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,19.94,0.0,670.0,674.0,1.0,1.0
14400.0, 36 months,7.26,A,9 years,RENT,98000.0,Fully Paid,debt_consolidation,16.23,0.0,690.0,694.0,0.0,0.0
10000.0, 36 months,11.22,B,1 year,MORTGAGE,130000.0,Fully Paid,home_improvement,7.75,0.0,685.0,689.0,2.0,2.0
6000.0, 36 months,5.32,A,1 year,RENT,109500.0,Fully Paid,credit_card,12.22,0.0,705.0,709.0,0.0,0.0
1600.0, 36 months,15.41,D,1 year,RENT,42000.0,Fully Paid,debt_consolidation,26.31,0.0,660.0,664.0,0.0,1.0
4000.0, 36 months,13.67,C,< 1 year,MORTGAGE,70000.0,Fully Paid,debt_consolidation,13.08,0.0,660.0,664.0,0.0,0.0
12000.0, 36 months,9.17,B,10+ years,MORTGAGE,48000.0,Fully Paid,debt_consolidation,18.63,0.0,685.0,689.0,1.0,0.0
11900.0, 36 months,16.99,D,6 years,RENT,33100.0,Fully Paid,other,36.66,0.0,705.0,709.0,0.0,0.0
15000.0, 36 months,10.64,B,9 years,MORTGAGE,50000.0,Charged Off,debt_consolidation,26.88,0.0,715.0,719.0,1.0,0.0
1500.0, 36 months,11.22,B,2 years,RENT,22000.0,Fully Paid,debt_consolidation,4.02,0.0,715.0,719.0,0.0,0.0
5000.0, 36 months,12.88,C,10+ years,OWN,80000.0,Fully Paid,renewable_energy,18.05,0.0,680.0,684.0,1.0,0.0
12000.0, 36 months,11.22,B,9 years,RENT,60000.0,Fully Paid,debt_consolidation,21.86,0.0,660.0,664.0,0.0,0.0
10000.0, 36 months,16.99,D,1 year,OWN,39000.0,Charged Off,debt_consolidation,7.42,2.0,660.0,664.0,2.0,0.0
14000.0, 36 months,5.32,A,,MORTGAGE,90000.0,Fully Paid,credit_card,4.25,0.0,795.0,799.0,0.0,0.0
15000.0, 36 months,11.99,C,7 years,OWN,97000.0,Fully Paid,house,0.25,4.0,665.0,669.0,0.0,0.0
20000.0, 36 months,7.89,A,10+ years,RENT,57300.0,Fully Paid,debt_consolidation,25.13,0.0,715.0,719.0,0.0,0.0
10000.0, 36 months,10.64,B,< 1 year,MORTGAGE,64000.0,Charged Off,home_improvement,38.85,0.0,660.0,664.0,0.0,1.0
14400.0, 36 months,9.17,B,10+ years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,23.99,0.0,670.0,674.0,0.0,0.0
15000.0, 36 months,10.78,B,2 years,RENT,90000.0,Fully Paid,credit_card,18.47,1.0,660.0,664.0,0.0,0.0
8000.0, 36 months,13.18,C,< 1 year,MORTGAGE,75000.0,Fully Paid,car,14.48,0.0,665.0,669.0,3.0,3.0
8000.0, 36 months,8.38,B,8 years,RENT,65000.0,Fully Paid,credit_card,18.45,0.0,695.0,699.0,0.0,0.0
13050.0, 36 months,11.22,B,10+ years,MORTGAGE,96000.0,Charged Off,small_business,6.81,2.0,670.0,674.0,1.0,0.0
16000.0, 36 months,11.22,B,10+ years,MORTGAGE,120800.0,Fully Paid,debt_consolidation,13.98,0.0,720.0,724.0,0.0,0.0
16800.0, 36 months,5.32,A,2 years,RENT,135000.0,Fully Paid,car,20.74,0.0,770.0,774.0,1.0,0.0
8000.0, 36 months,9.76,B,2 years,RENT,65000.0,Fully Paid,credit_card,15.53,2.0,665.0,669.0,0.0,1.0
5000.0, 36 months,12.59,C,10+ years,RENT,75185.0,Fully Paid,debt_consolidation,7.08,0.0,715.0,719.0,0.0,0.0
20000.0, 60 months,18.99,E,1 year,MORTGAGE,118500.0,Charged Off,small_business,12.92,1.0,675.0,679.0,0.0,0.0
14275.0, 36 months,11.99,C,5 years,MORTGAGE,75000.0,Fully Paid,credit_card,2.32,0.0,670.0,674.0,0.0,0.0
30000.0, 36 months,10.99,B,< 1 year,MORTGAGE,67000.0,Fully Paid,debt_consolidation,11.66,0.0,695.0,699.0,0.0,0.0
13100.0, 36 months,18.2,E,2 years,RENT,74000.0,Charged Off,debt_consolidation,17.34,0.0,675.0,679.0,1.0,0.0
10000.0, 36 months,12.59,C,2 years,RENT,109000.0,Fully Paid,home_improvement,14.47,0.0,685.0,689.0,4.0,0.0
15000.0, 36 months,7.89,A,3 years,MORTGAGE,64400.0,Fully Paid,debt_consolidation,24.77,0.0,745.0,749.0,1.0,0.0
8200.0, 36 months,6.24,A,2 years,MORTGAGE,43000.0,Fully Paid,debt_consolidation,11.69,0.0,705.0,709.0,0.0,0.0
6125.0, 36 months,17.27,D,4 years,RENT,70000.0,Fully Paid,debt_consolidation,17.36,0.0,690.0,694.0,0.0,1.0
18000.0, 36 months,11.99,C,8 years,MORTGAGE,68953.29,Fully Paid,credit_card,21.51,0.0,670.0,674.0,0.0,0.0
8000.0, 36 months,11.99,C,10+ years,MORTGAGE,76000.0,Fully Paid,debt_consolidation,3.03,0.0,660.0,664.0,0.0,1.0
12000.0, 36 months,9.76,B,,MORTGAGE,100000.0,Fully Paid,other,10.47,0.0,720.0,724.0,0.0,0.0
8500.0, 36 months,13.67,C,10+ years,RENT,110000.0,Fully Paid,debt_consolidation,11.53,0.0,660.0,664.0,3.0,2.0
20000.0, 36 months,6.24,A,8 years,OWN,65000.0,Fully Paid,credit_card,14.96,1.0,705.0,709.0,0.0,0.0
25000.0, 36 months,11.22,B,,MORTGAGE,112272.0,Fully Paid,debt_consolidation,14.36,0.0,715.0,719.0,0.0,0.0
5200.0, 36 months,11.22,B,3 years,RENT,73000.0,Charged Off,debt_consolidation,24.28,0.0,680.0,684.0,1.0,0.0
12000.0, 36 months,9.17,B,8 years,RENT,76000.0,Fully Paid,credit_card,8.29,0.0,660.0,664.0,0.0,0.0
15000.0, 36 months,5.32,A,7 years,MORTGAGE,142000.0,Fully Paid,debt_consolidation,21.89,0.0,775.0,779.0,0.0,0.0
10400.0, 36 months,7.91,A,8 years,RENT,35620.0,Fully Paid,debt_consolidation,21.46,0.0,700.0,704.0,0.0,0.0
6600.0, 36 months,19.48,E,6 years,RENT,22000.0,Fully Paid,debt_consolidation,17.46,0.0,700.0,704.0,2.0,0.0
24000.0, 60 months,13.67,C,3 years,MORTGAGE,108000.0,Fully Paid,home_improvement,25.79,2.0,675.0,679.0,0.0,0.0
14000.0, 60 months,11.22,B,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,6.22,0.0,670.0,674.0,2.0,1.0
14000.0, 36 months,11.99,C,1 year,MORTGAGE,90000.0,Fully Paid,debt_consolidation,24.15,1.0,685.0,689.0,2.0,1.0
24000.0, 36 months,5.32,A,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,24.54,0.0,745.0,749.0,0.0,0.0
10000.0, 36 months,13.18,C,4 years,OWN,52000.0,Fully Paid,other,14.86,0.0,695.0,699.0,0.0,0.0
12000.0, 36 months,12.59,C,3 years,RENT,40000.0,Fully Paid,debt_consolidation,18.81,0.0,695.0,699.0,0.0,0.0
24000.0, 60 months,17.57,D,< 1 year,RENT,70000.0,Charged Off,credit_card,24.1,0.0,715.0,719.0,0.0,0.0
3000.0, 36 months,9.17,B,10+ years,MORTGAGE,140000.0,Fully Paid,major_purchase,25.88,0.0,670.0,674.0,0.0,0.0
7000.0, 36 months,9.76,B,10+ years,RENT,63000.0,Fully Paid,debt_consolidation,4.93,0.0,665.0,669.0,2.0,2.0
9000.0, 36 months,5.32,A,2 years,OWN,200000.0,Fully Paid,debt_consolidation,12.11,0.0,805.0,809.0,0.0,0.0
4500.0, 36 months,13.18,C,3 years,RENT,45000.0,Fully Paid,credit_card,8.11,1.0,660.0,664.0,0.0,0.0
12000.0, 36 months,5.32,A,1 year,MORTGAGE,95000.0,Fully Paid,credit_card,17.24,0.0,780.0,784.0,0.0,0.0
8000.0, 36 months,7.26,A,10+ years,MORTGAGE,50000.0,Fully Paid,credit_card,28.13,0.0,695.0,699.0,1.0,0.0
13300.0, 36 months,11.99,C,10+ years,MORTGAGE,82000.0,Fully Paid,credit_card,26.83,0.0,705.0,709.0,0.0,0.0
33600.0, 60 months,9.17,B,9 years,MORTGAGE,160000.0,Fully Paid,credit_card,18.25,0.0,695.0,699.0,0.0,0.0
24000.0, 36 months,10.99,B,7 years,RENT,165000.0,Fully Paid,debt_consolidation,13.09,0.0,660.0,664.0,0.0,1.0
